x,y,z
678.3741569627507,454.7379675553255,c
667.1211368219017,430.49687106402246,c
638.5140036906165,483.74013371010835,c
667.4640768704504,488.31827518300787,c
624.5652204673174,437.4479018341643,c
621.8522388690352,484.50399144028705,c
714.4725435058015,414.7943341154202,c
675.2036007063059,369.0668840848619,c
708.2708446103751,404.895381713856,c
685.5055903624001,463.4346184644915,c
664.1103549335847,494.4456931699934,c
689.1774261872857,472.8284710287945,c
681.3619030036203,429.33509955753567,c
710.616366616669,462.6876829738657,c
659.2048042312653,432.1482407526929,c
752.1190975943293,446.81059095194604,c
710.0393276802226,484.5515631603203,c
643.7782251372331,426.56450813680124,c
706.2207245997806,484.025194954269,c
699.8170410450422,478.5971767584622,c
628.0070191213781,504.36357841385154,c
696.0128378276241,524.1607549606077,c
660.1377331609626,477.7003559847568,c
637.5565087898394,425.5369039226108,c
664.2529063496553,504.08340298138415,c
697.23415020416,469.5073857807537,c
708.4219030306114,464.3028405958017,c
670.29534987635,490.8759285941093,c
658.0624112811267,477.67018016371617,c
612.9119833141887,444.3844326865245,c
697.1294871760318,425.45932569418926,c
698.5579241776973,455.64575387642986,c
694.5094858851751,454.9364233215233,c
737.9314423262292,454.7559430604471,c
672.0046779111839,479.49461854219726,c
684.7599623878023,461.0833121805678,c
657.2049887735263,468.68762447628853,c
629.0481209677343,506.3533695051292,c
626.9389966126776,475.9659431412503,c
586.2784083664258,505.6117483318081,c
597.7430755717982,473.9766251668631,c
618.8295929825927,472.2998259714277,c
653.738444608934,477.4189292046751,c
662.4584886913673,498.52637972353284,c
650.1194031500252,499.0826920163471,c
656.1101446320615,379.67744982360466,c
653.2766739107452,432.59258349003915,c
625.8292727392906,417.9441053210257,c
676.1868547094147,495.4456295914936,c
621.9690981986147,466.29616091739115,c
679.0204743547544,456.46210643294955,c
690.8453895353467,435.6243934200678,c
667.8192686012045,453.87189439911333,c
694.3514819864488,480.7683348743567,c
711.130198786734,476.74465512959347,c
703.9383311662951,430.52035342980855,c
712.7976729693663,432.2523972879827,c
634.8341056051842,416.68227931847264,c
674.0455650362451,397.62777182679577,c
665.1091210269415,424.3960408438746,c
681.8183152942405,445.50359884146064,c
722.1857319311698,413.11466039465273,c
670.4542831843335,409.0353760534697,c
735.380092238794,471.17990377916635,c
646.1268753765726,442.2580098263283,c
676.9956126197795,474.0430140085765,c
615.8272296864737,473.41937343163215,c
642.6944141296005,471.6564114668935,c
617.3758319855121,468.8428985832314,c
599.6622698993658,507.2470739560228,c
629.850852075632,496.82881492821645,c
622.0802645661637,485.0808377409925,c
611.9325112163473,489.67854840785543,c
641.4736558117925,512.6819412060802,c
677.5206629098418,469.02018407074644,c
666.5754898443028,536.5301474798345,c
674.3538327469961,465.3322651845431,c
621.3347845971826,438.5053657449004,c
636.6892278769758,506.6910870695516,c
635.4133094381132,490.04026740875753,c
609.7023594413781,474.8877729099758,c
663.891298958056,468.3756798688277,c
647.6790389347431,463.6463943812712,c
638.1916943399632,451.55901920605936,c
639.4190659197187,443.4642748960894,c
636.1632384076484,468.0970513926578,c
596.4502137548105,528.1520861261812,c
655.1152897923047,485.1068143667967,c
651.3384900558669,435.69142136308693,c
681.6433216890059,402.0850301402963,c
701.8235677835612,480.9965136343341,c
729.0606351047645,473.58151514475253,c
706.1723973857754,389.62208294928865,c
697.6019302607098,366.73228040901216,c
678.9835974639517,447.6897039324808,c
728.5896470327726,442.7103383549785,c
702.9806560349955,452.8484796895349,c
680.4154254714805,391.3011884576804,c
718.2107391232986,429.14441778856633,c
708.5480323642811,466.516287029312,c
638.098485325206,472.1011980435025,c
662.5404541471368,456.198646481217,c
650.2772857030909,509.66277466174097,c
616.374550954273,483.8888130544713,c
628.7409097159905,471.002247849473,c
627.4987918060637,476.024304821417,c
644.6560296015339,445.62761739736806,c
638.2991925927168,536.4041175467601,c
670.3104051792707,497.0063611213434,c
654.1464469172153,507.94256320450444,c
757.9483763614184,509.4302073261212,c
723.9540549384523,469.38995756033967,c
675.8841313642588,461.5858540804029,c
742.5356796520795,469.45483294057624,c
713.1297244949359,479.0228678924159,c
691.3899011501684,455.16493949503683,c
640.3343404700884,435.8003792857361,c
676.5302682246482,465.8567883167706,c
641.6746212876584,426.2351928663892,c
655.0711769541209,479.0406084101976,c
590.863994272294,431.8195532520896,c
604.2456815690746,481.00028863397165,c
617.0015484052826,475.3820033705994,c
629.3026887972087,437.0585717651832,c
582.5554763662715,419.14943586088117,c
635.1805584143918,468.1635432723997,c
628.4536274787355,437.67118655912503,c
719.8539984599988,456.5694873713951,c
667.232880395937,434.32246211904703,c
722.8653309766098,448.7797538010307,c
70.53427956790233,141.34311932538554,c
48.35941291038379,61.79943408763671,c
95.49883285131669,80.95191521932395,c
57.30896679929212,81.73411617939689,c
17.858208843944364,104.36323366087368,c
52.75005327883633,118.42104079582845,c
21.6573115360101,84.55027212579785,c
54.47296959293095,108.63945654066958,c
63.45770463644079,67.79557528472202,c
59.61926641576507,86.12859722152405,c
