x,y,z
311.9676874349198,469.4698800219525,d
404.4548322349557,463.98857056808384,d
382.850281512819,450.96121204854666,d
401.6449450975803,466.9350938016439,d
390.62132253390774,463.8246240474436,d
377.8824030900567,423.4952130565409,d
354.7336597590405,461.8670569547281,d
389.81711824718553,457.96940178255664,d
366.59826834589376,461.982271679385,d
367.362152575742,365.35921265482796,d
398.9734448294078,449.94263747779576,d
398.76144471732846,434.4149571205925,d
394.0498538079505,449.6451983302031,d
405.97832067351095,459.1443076030699,d
399.1294021073998,421.6868038318313,d
412.283316722188,448.1640120042214,d
380.2205832559481,439.83181266808293,d
326.2383417441206,450.2727917974042,d
381.68413787241315,453.4810001855807,d
399.0424220951616,474.7221868311988,d
397.81810273165075,443.09299703899234,d
382.04237504929347,468.80214545278676,d
376.58133526203926,336.0852084303755,d
397.4968196840503,290.3717611143411,d
402.99265454619643,313.7975148643612,d
413.4668158862509,262.546808652112,d
382.2737587751589,275.66745972813266,d
394.2980085481283,273.3330514910798,d
381.0593595099923,283.8617534609707,d
415.8969121716983,273.1332301867774,d
389.31232275470984,250.75681035274135,d
394.5816861939225,244.6630703381878,d
401.21111280737074,220.83051349763366,d
419.2828023350357,228.712889954861,d
377.6212744178731,258.80329490502857,d
393.11338565623396,231.3942471229418,d
398.0300246868943,251.1022183270597,d
353.09896949501035,253.35548914612778,d
370.9958139554976,207.35281277696004,d
400.6248340061112,268.5514001770687,d
407.7004511598738,260.56209306345295,d
369.6139810832901,279.3669041508357,d
363.5252825188146,217.48530193476904,d
409.2952424118285,237.3516993661362,d
385.0496516625416,275.5885261303279,d
394.7824638401319,226.70975844007177,d
408.45892930791723,233.4903693650213,d
398.19431417980013,183.3526355020805,d
333.2472111457347,178.08087673284308,d
385.27373656200047,163.9651611517175,d
337.17998526566254,192.60762015372768,d
419.76548465805206,165.00096147373262,d
374.7295605260539,158.11850101280493,d
357.60932723153036,224.53043753713234,d
379.3162738021403,140.6864880656525,d
344.7968597058024,215.2945823202793,d
358.1681389495422,191.57965654400817,d
328.59112606486116,197.11662295790728,d
355.715996618268,220.58288568908375,d
387.17062177846617,233.93696162705368,d
355.0784226996496,191.40092978492174,d
380.08380799260374,181.3050611690611,d
361.4300110168213,231.471506349406,d
357.26724223281656,248.30303191677316,d
377.1857287021116,261.805139778048,d
377.30553985777004,233.35635106344358,d
391.77014237430666,240.2092410472738,d
392.44129764367904,241.93006696295117,d
386.961717896133,280.5658650553577,d
343.7917960090989,259.3987507067728,d
337.81898671444173,312.72765159203425,d
393.79821686238404,248.01865746398093,d
368.23658619838176,271.2424431549718,d
373.91224146109937,294.41743507153063,d
392.7634435014205,299.72419610002726,d
517.7463444214044,420.86931647134816,a
505.73432344929563,463.60254025719127,a
528.2800500690984,454.4012586791292,a
528.5898718522551,440.766895759534,a
502.68356510820973,412.405628576617,a
528.0855614678011,475.19821471023204,a
552.7131315149182,486.80201371079465,a
554.5487526283258,467.42989614224047,a
552.7362016745496,463.4098869225719,a
578.561632422159,504.3384762943352,a
589.2363014574854,424.6797381696599,a
556.3586597821815,434.7323461823948,a
625.6985623600435,401.0496376657133,a
571.0554045981229,417.46279040714825,a
594.1974331249678,432.7493016749793,a
594.6635768022284,427.5018860040997,a
614.5924533837882,410.0981968951629,a
631.4024777318285,458.49198123174835,a
646.2020600211231,407.5363469182302,a
627.1192854375553,471.34117214022734,a
651.0564784615299,456.65379718585075,a
707.8300793826467,424.7387385996291,a
655.9730193238807,440.41666896707403,a
657.4963192615382,438.5156302945941,a
654.0675326221404,455.7858153888697,a
676.1585898823938,459.6995638761523,a
647.6376934306136,436.6922734306144,a
602.5750849516834,449.19946750677354,a
600.5095932498591,427.3241271053039,a
600.7778696311475,492.7257346142581,a
531.6177878915087,467.04861458131603,a
545.0337139071967,433.77011151331055,a
543.3532827344987,479.9967333141498,a
520.3668532134756,472.9839327831504,a
472.67895360713504,425.793600345129,a
512.2659495648081,466.63065752862826,a
492.7835300193856,424.249907924843,a
488.8079083621946,480.89841441045786,a
486.7437062818853,437.18291488084134,a
520.9365715944879,442.1205677034907,a
489.7570128793533,423.0591306570296,a
556.3306301437481,414.1386473163375,a
585.5665277508149,439.04214561673166,a
624.0684959645739,425.35529936366834,a
572.0801224399773,481.6793074646289,a
579.3374421714028,441.4649478577011,a
606.6260297832738,456.25218345485246,a
645.885285476329,438.28497540033044,a
601.1683019451153,449.2230343660794,a
645.140050109984,462.30881543087617,a
676.6608137763329,430.62242873229485,a
644.1714176309084,431.617393605693,a
578.0048489313592,494.3263462165953,a
570.9252441254646,481.6589175501104,a
594.3785143009408,417.8490541034472,a
611.7790190099674,428.05626765912257,a
561.639618917448,548.6782248394642,a
574.2059775226329,492.82226828500643,a
553.0613420395744,487.0757716371729,a
553.6019031986852,508.8261523969949,a
535.5716714700472,464.2816582609794,a
569.6969155929904,437.08935558937617,a
517.3576121105306,417.37065086914674,a
548.6968169893786,451.81485918737815,a
470.4215276837255,426.754094487163,a
512.1675712259162,454.246068068949,a
506.87057199466386,432.5537525666303,a
612.8102798457875,420.708352249644,a
583.0919926624207,490.69450241743107,a
623.8941937217135,477.91639918145273,a
719.0858715008442,439.9914054682514,a
662.861546871389,419.5707937378515,a
671.2366656520364,434.87332115339655,a
656.1232085953148,446.1725693441243,a
651.5104266639212,441.0321575040508,a
637.2346205681371,403.9428049533309,a
665.7164526072718,405.96576549063855,a
672.5589734304407,443.6135932390263,a
656.3103624166215,405.4913103653508,a
648.3346047485854,377.39227674130547,a
640.8087537222252,393.73009330223687,a
652.292232137522,396.081153994752,a
610.246475390887,344.87020642740333,a
607.0199617038184,360.1054215022526,a
653.4842685263185,411.0443845144756,a
604.0824275648768,367.82025457520376,a
609.2041245500569,336.1545577514528,a
596.7230137853429,340.4790491931079,a
630.3868869192158,368.2024703559474,a
616.4625457583094,352.96448366168545,a
622.744467757001,325.2949227400252,a
568.198096134721,352.1084883466736,a
557.6162153544785,359.76239809103777,a
618.6112760395199,319.3822973377351,a
619.1991398691873,342.3892410276667,a
536.6510572021917,316.1975591969343,a
574.6945228330569,331.8381244271152,a
563.0577479007644,277.98538757056616,a
566.9841255065098,313.79719312858424,a
522.2887058240648,325.2097351019321,a
520.7458177093605,319.3025290758412,a
546.4048909525771,270.5095895324291,a
575.4248384521294,278.91471097321534,a
605.7761256134081,265.51982576253556,a
544.290328342042,288.01071961467375,a
526.5368688755726,258.8535932486947,a
562.0569241346091,253.96241415961487,a
529.745674316642,245.62214867171514,a
521.9301422998761,264.14242246750285,a
534.9412332864134,234.0884231482811,a
492.5880711979574,251.97998304167038,a
528.2242803803999,271.37036344759537,a
485.6636383293246,226.43872633130923,a
488.9265626413314,248.97240375210694,a
519.8799234655498,198.8050319021919,a
460.79342995200034,243.2009800208939,a
504.9349437506757,176.49937293912194,a
496.9311609415969,203.48882280288524,a
469.14024453594214,200.98018636164386,a
478.1168576963653,242.0886843332737,a
511.97667437810685,213.14001646712762,a
494.63743244045577,221.77557567379608,a
518.4756061624502,236.72267093745734,a
500.58637163851074,161.41409939973846,a
469.2767590806277,223.14024228243636,a
495.20151575621003,189.94317214405538,a
475.34389674759535,219.83363314104042,a
498.30548179149633,223.16159193741964,a
450.71290531722656,211.71455521900776,a
512.8754550293972,173.6182681770449,a
524.4232349678126,212.57743569853005,a
548.2853544131023,205.61096912868527,a
539.3681214496205,240.9159239545537,a
559.7557438677599,263.87921948977555,a
547.0335303407452,253.6330857626622,a
533.7242900030096,288.0837534980915,a
527.940759197441,294.6567941253161,a
597.4528776751268,290.91182511979616,a
525.012011754767,316.51701305600847,a
531.8008606376923,318.0644274692701,a
564.2275596276335,340.5454429474522,a
565.3469265797906,322.9531920992204,a
565.9041369894192,315.55998839236986,a
564.0213156003109,318.14726108536684,a
586.3236625616937,346.5296798372981,a
595.6492371781649,356.3685792515888,a
628.7425071624584,325.7233414861719,a
630.3136747046987,409.67697613135897,a
658.1209197014244,373.93222530743844,a
634.7731749712899,379.38212304473615,a
665.8875161120275,418.232213902301,a
637.5792533227465,356.04105775368186,a
627.8163538441318,390.6197136928138,a
645.4040787292008,405.61807211513303,a
652.7226306629245,376.0665423120637,a
639.0039866995508,411.438741872866,a
689.4910718447479,448.1884670000679,a
675.3561833162046,424.3829985159905,a
660.3260505347588,407.03663379048953,a
693.3079046447173,375.84536357872963,a
632.2611908501128,373.7620064079488,a
636.108189059207,384.9705622531506,a
638.8245715980913,325.666410519235,a
587.2387138668704,351.2726679911578,a
610.5010797227509,345.6831879001801,a
553.5312364309531,308.373498349913,a
610.3307072919481,324.7085255626641,a
526.9767292982148,281.173562734608,a
576.1270321227993,276.3917859768424,a
574.5556787708551,330.3295543400185,a
536.3116982987024,269.6971628124246,a
592.2687874114307,258.8434721748475,a
533.392096433036,300.29477118674674,a
528.1406055575864,205.51278825415392,a
511.1649246254366,243.92407328733748,a
466.22930416676576,247.85335150278638,a
526.9198376125029,272.0019735401774,a
507.1682069759837,206.17526892442413,a
488.364813371062,230.3666002767917,a
486.47854138208896,199.78175676045078,a
478.6967939531671,208.02188595422678,a
472.35679622926364,248.38223845304483,a
514.7294763454304,277.84485697387004,a
526.0604741461032,171.97721240788934,a
497.15960265028895,165.93268320124173,a
531.2653697043389,223.9394582785667,a
540.1041774292889,183.76731090680693,a
563.0143986013386,231.88639725213142,a
601.1852963409056,205.14529357200558,a
613.9641966256022,234.78607275575382,a
585.4611601556242,205.74929581090095,a
628.4005470846149,186.6917543478819,a
671.0299040777196,210.83387131353203,a
692.2820775283274,229.89478805817282,a
638.7658671650294,185.18537746293788,a
709.44118602584,220.60298816980492,a
701.4645038495828,221.40871014114623,a
684.5052855299886,217.6391213047437,a
727.4335179455593,132.98065724859129,a
721.8135761691227,179.96463766164743,a
724.585337972864,167.74845195611113,a
712.4951257525505,142.24503839528398,a
688.1912059048851,163.72890873398762,a
717.798776558805,158.65144404460716,a
677.8347142836529,181.87816899578962,a
597.5442751388595,159.38040879177095,a
580.8462340579011,211.6366892796392,a
598.5696195127032,157.50308578477166,a
557.7585132300884,131.5303379534255,a
612.5320376052179,186.72676467213546,a
543.2225292660156,153.6051801491177,a
531.8212113699001,162.74117889027934,a
549.6694495057308,212.85043017462164,a
595.955543528169,176.04646153838655,a
580.144230116332,181.9311096973766,a
582.0150500031353,161.29364768907732,a
599.6282755685149,192.57306910358193,a
606.3117706641849,172.73404670496433,a
627.451074081202,171.8992933520006,a
678.5725447824228,209.4271005611513,a
638.0666036939831,197.71139343489398,a
708.1108138897908,152.6443013914905,a
733.6752533609547,151.6826635499927,a
636.5155701812305,194.26078386633134,a
714.3776493214527,185.30703488228983,a
623.5517656568259,163.65783907015862,a
605.8547746649282,176.63752625055184,a
606.0741998651611,201.41746976795997,a
594.196891367723,181.94645171896036,a
589.9296247230676,204.32635885793752,a
619.976192757594,191.76774482487025,a
618.4360056839236,178.3349715596055,a
541.2972020192615,196.04066493268073,a
633.9591466834119,139.3091861514253,a
635.4710275391571,235.56759440705275,a
582.0006559935491,181.17730813512367,a
646.1361436136,184.38875634767874,a
673.2677852098996,203.43975027465183,a
701.7886239487087,175.0976035558864,a
699.2711014485924,130.67202992919465,a
681.9553572191876,202.22146503345078,a
697.8437971440329,183.30832738080483,a
720.5393338865466,211.08636360374862,a
672.0855337058917,172.88328349879743,a
651.7371999171842,191.0215968290696,a
691.029534341705,212.90065502037965,a
621.9983507561402,162.466152801617,a
599.7781686054515,176.95828254598405,a
582.2014457144469,191.3066736327849,a
549.7734799918405,181.64939428813597,a
567.7546572593737,175.58871463278456,a
569.6581235217784,199.1857525204141,a
590.6460554751809,166.04437123229326,a
556.0841327137517,191.34173390613154,a
592.6926744573565,206.37757956574097,a
607.2537954020494,168.4981381057948,a
591.5335950227237,183.03707148164568,a
634.5356123464317,164.7873731299984,a
685.0550661714226,148.7098276399921,a
663.9125589157062,179.38793204551428,a
671.9941483077091,193.88743060843825,a
688.0349165807907,180.9425616592368,a
360.9054007769772,421.4692347218505,d
417.1364828650236,464.2704608938316,d
399.46638539377176,465.61634494878,d
366.2167745041244,448.41404839842664,d
395.8644268449387,420.07103589709334,d
420.51165338135405,481.20531613354757,d
351.1342962623383,396.40868505108403,d
369.8376215221043,466.9814649260066,d
414.08494269107894,449.2085913165804,d
387.2681959206025,393.4895140534974,d
386.6614062228107,428.3844705538879,d
363.63304935372724,393.7780183847077,d
302.49284100394857,439.6058421186257,d
374.29542304978384,434.4204663083594,d
423.79940141627935,437.14800620529377,d
397.965188537412,404.74827267258644,d
348.6245253711189,426.3413885317964,d
377.7063996547496,349.8111109873925,d
316.2992912527092,350.12653525935053,d
410.60976278333004,338.1969281503178,d
340.6240133934789,355.51700291837346,d
350.9278006826358,370.96316581094555,d
438.4632985197792,360.73498390703315,d
398.12298290814675,402.1538106470074,d
346.2702873213513,434.26848751377076,d
380.3539520093254,365.3069399596086,d
339.25490043315915,363.1834488377714,d
364.6329482173336,360.42135191095156,d
441.9944424948569,385.83129139628136,d
341.3239765422868,379.1671271462786,d
318.09707513260935,375.95199293157043,d
415.186109800501,416.71813042908593,d
368.98450506267585,419.4419646749321,d
365.7125100250509,389.2325521661711,d
382.4986801128308,365.8049353879629,d
405.91496540495496,376.17231268586704,d
354.4644424078343,364.38983355072577,d
419.1339356053717,385.8565370787773,d
390.6193499213253,408.27322045991707,d
412.8538239088387,393.5837330169893,d
350.1522840242576,378.19664131590713,d
402.84967417884263,343.7589130505688,d
399.14358859543313,339.6208691468522,d
388.3736851478187,343.06343916877177,d
375.50768276925993,361.46244537553264,d
354.55546261934415,305.38974787092206,d
360.15020243521064,314.4245171290644,d
376.65011206252666,332.85984906563516,d
362.27748416339335,360.32343300249516,d
417.9494954446763,286.6152184898773,d
389.4237214497619,316.35410512041784,d
373.7070413998823,328.859734141875,d
411.63270598977743,294.61576807846654,d
367.1724117339631,332.6549025117591,d
332.8992324115157,355.42457288418734,d
409.879121117666,296.2129106411634,d
375.4361793594659,277.29151737494226,d
369.59786276487273,375.28816413786103,d
385.7359567447098,342.17658229682974,d
368.1026531806898,315.304456121689,d
344.49369992573156,308.0339431081785,d
374.9198306390845,273.152598912671,d
395.48519349319054,284.5910311141026,d
359.7161263079684,306.5438727526959,d
382.1013248601252,269.2508599039534,d
367.7366848250849,281.446258393074,d
344.2586410048377,268.20105230524337,d
400.5563265400653,224.49578900854658,d
364.26084070210504,247.2654781517941,d
346.4495345845795,289.28010700563595,d
382.5862063246828,222.660794913328,d
394.21199494485836,294.02661205293396,d
349.8628324268823,257.71733164184366,d
391.9763635230668,268.2303914221543,d
369.38801141159047,269.9820836578978,d
336.59923433307443,242.6024976272393,d
374.53180037900404,244.83330019775144,d
398.4525439233878,242.35531771101967,d
407.96108016250304,230.3755617462428,d
352.1939963284555,241.6623019289508,d
403.95323574764177,219.49319627521834,d
400.23834407476676,210.48319433002007,d
378.7882828346846,176.19235104951468,d
360.24102674310654,227.47848300181346,d
320.1727224444836,207.3688464638393,d
409.5501652193084,239.64144804695962,d
393.5811695939242,226.82234615628727,d
368.0336232763931,246.17055467171872,d
379.61952750810207,284.90013535064327,d
398.99545038160755,245.52836497405286,d
382.0567644807415,262.90296336972517,d
364.69517042636846,298.6838363384841,d
369.0164814869782,280.24828669941286,d
384.39894031829135,309.9293453440087,d
372.4016014830764,317.58968173666415,d
366.4171382122941,301.73522525071155,d
402.14287372866403,337.6219683386332,d
357.56241732861946,309.8133030626235,d
413.0347809381615,312.33698284557164,d
339.5029120900935,312.36942821984644,d
392.41374824376635,294.71340025401605,d
354.5928986020467,399.4812943942692,d
334.5964866985164,374.374583235621,d
396.7303943334877,354.75014630526107,d
352.85572120689716,356.24890243565017,d
420.53093710781786,346.0081425998664,d
395.9382609470164,372.54177191556914,d
346.97493724736086,348.7916585398291,d
374.47894532876336,349.9572257300705,d
363.53730489302274,369.5282904860802,d
332.2334672650123,352.0194141726626,d
399.7156750238737,384.8700552407242,d
413.8989447563516,386.3419234605087,d
361.71595636353555,378.44448143274616,d
347.1187341913039,401.1927901930816,d
371.82895500924775,381.28719237635926,d
317.91260374364714,373.0881533167229,d
376.3286113086655,319.25578788645373,d
390.5848915410981,323.9408764513972,d
341.09305270116164,377.6835232983444,d
373.7063029114896,367.77453611776207,d
394.251169801528,369.78629446546654,d
349.75533604161734,378.5875548346109,d
356.2624248896717,369.88608499136507,d
383.87818284260027,345.3637658041127,d
408.2718901904007,353.6335915250355,d
410.5861392620094,301.025121547055,d
339.94720491199604,400.3840500286958,d
350.21674738546665,355.9384481502537,d
355.4219796215503,390.8866335083217,d
372.7991267757975,377.8701447401164,d
